,rating,comment,date,word_count,text_length_category,rating_length_category
681,10,맛 최고 추천 유통기한,2024-11-15,4,middle,10-middle
684,10,신라면,2024-11-14,1,short,10-short
685,10,간 편식,2024-11-14,2,middle,10-middle
686,10,얽큰,2024-11-14,1,short,10-short
687,10,구매 제품 제품,2024-11-14,3,middle,10-middle
688,10,라면 중 필수 신라면,2024-11-14,4,middle,10-middle
689,10,구매 제품,2024-11-14,2,middle,10-middle
690,10,신라면 신라면,2024-11-14,2,middle,10-middle
691,10,라면 신라면 최고,2024-11-13,3,middle,10-middle
692,10,상품,2024-11-13,1,short,10-short
693,10,신라면,2024-11-13,1,short,10-short
694,10,기본 맛,2024-11-13,2,middle,10-middle
695,10,주문,2024-11-12,1,short,10-short
696,10,라면 때 신라면 최고,2024-11-12,4,middle,10-middle
698,10,가격 신라면 라면,2024-11-12,3,middle,10-middle
699,10,라면 농심 농심 신라면,2024-11-11,4,middle,10-middle
700,10,메인 라면 신라면,2024-11-11,3,middle,10-middle
701,10,상태 시간,2024-11-11,2,middle,10-middle
704,10,구입 제품 집 비상식량,2024-11-10,4,middle,10-middle
705,10,맛,2024-11-10,1,short,10-short
706,10,쿠폰,2024-11-10,1,short,10-short
707,10,가성비,2024-11-10,1,short,10-short
708,10,포장 만족,2024-11-10,2,middle,10-middle
709,10,맛 입,2024-11-10,2,middle,10-middle
711,10,감사,2024-11-10,1,short,10-short
712,10,구매 브랜드,2024-11-10,2,middle,10-middle
713,10,때,2024-11-10,1,short,10-short
714,10,신라면,2024-11-09,1,short,10-short
715,10,농심 신라면,2024-11-09,2,middle,10-middle
716,10,구매,2024-11-09,1,short,10-short
717,10,신라면 동생 때문,2024-11-09,3,middle,10-middle
718,10,신라면 라면,2024-11-09,2,middle,10-middle
719,10,수고 수고,2024-11-09,2,middle,10-middle
720,10,구매,2024-11-09,1,short,10-short
721,10,구매,2024-11-09,1,short,10-short
722,10,구매 상품,2024-11-09,2,middle,10-middle
723,10,신라면,2024-11-09,1,short,10-short
724,10,신라면 진라면 굿,2024-11-09,3,middle,10-middle
725,10,라면 신라면 가격 만족,2024-11-08,4,middle,10-middle
726,10,대기 중 라면,2024-11-08,3,middle,10-middle
727,10,농심 신라면 당근 입맛,2024-11-08,4,middle,10-middle
728,10,때,2024-11-08,1,short,10-short
729,10,만족,2024-11-08,1,short,10-short
730,10,신라면 쟁여템 거 사람,2024-11-08,4,middle,10-middle
731,10,구매,2024-11-08,1,short,10-short
732,10,가격 주문,2024-11-08,2,middle,10-middle
734,10,신라면 무료 금액,2024-11-07,3,middle,10-middle
735,10,말 맛,2024-11-07,2,middle,10-middle
736,10,신라면 오리지널,2024-11-07,2,middle,10-middle
737,10,라면 농심 신라면 아이,2024-11-07,4,middle,10-middle
738,10,라면 신라 수 맛 버섯,2024-11-07,5,long,10-long
740,10,신라면,2024-11-07,1,short,10-short
741,10,가성비 최고,2024-11-06,2,middle,10-middle
742,10,마트 주문 이용,2024-11-06,3,middle,10-middle
743,10,라면 중 입맛 것,2024-11-06,4,middle,10-middle
744,10,상품 안전 감사,2024-11-06,3,middle,10-middle
745,10,가격,2024-11-06,1,short,10-short
746,10,집 제품,2024-11-06,2,middle,10-middle
747,10,비상식량 주문 날씨 맛,2024-11-06,4,middle,10-middle
748,10,라면 근본 신라면,2024-11-06,3,middle,10-middle
749,10,라면 신라면 개 할인,2024-11-06,4,middle,10-middle
750,10,조아요 맛 조아요,2024-11-05,3,middle,10-middle
751,10,농심 라면 신라면 맛,2024-11-05,4,middle,10-middle
752,10,구매 신라면,2024-11-05,2,middle,10-middle
753,10,라면 신라면,2024-11-05,2,middle,10-middle
754,10,라면 신라면,2024-11-05,2,middle,10-middle
755,10,라면 신라면 짱 맛 잇,2024-11-05,5,long,10-long
756,10,때,2024-11-05,1,short,10-short
757,10,집 앞,2024-11-05,2,middle,10-middle
759,10,기본 줏비되 라면 신라면,2024-11-05,4,middle,10-middle
760,10,신라면,2024-11-05,1,short,10-short
761,10,농심 신라면 한국 최고,2024-11-05,4,middle,10-middle
766,10,주문 제품,2024-11-03,2,middle,10-middle
767,10,구매 제품,2024-11-03,2,middle,10-middle
768,10,비상식량,2024-11-03,1,short,10-short
769,10,저럄 추천,2024-11-03,2,middle,10-middle
770,10,감사 구매 제품,2024-11-03,3,middle,10-middle
771,10,신라면 가족 집,2024-11-03,3,middle,10-middle
772,10,아이,2024-11-03,1,short,10-short
773,10,러 면 신라면 최고,2024-11-03,4,middle,10-middle
774,10,세일 세일 구입,2024-11-03,3,middle,10-middle
775,10,필수 품목,2024-11-03,2,middle,10-middle
776,10,구매,2024-11-02,1,short,10-short
777,10,가격,2024-11-02,1,short,10-short
778,10,구매 의사,2024-11-02,2,middle,10-middle
779,10,봉지 거 신라면,2024-11-02,3,middle,10-middle
780,10,거 구매 것 구매,2024-11-02,4,middle,10-middle
781,10,신라면,2024-11-02,1,short,10-short
782,10,라면 신라면,2024-11-02,2,middle,10-middle
783,10,맛 품질 만족,2024-11-02,3,middle,10-middle
784,10,자주 구매 거,2024-11-02,3,middle,10-middle
785,10,행사 이벤트 응모,2024-11-02,3,middle,10-middle
786,10,구매,2024-11-02,1,short,10-short
787,10,절 때 때 기분,2024-11-02,4,middle,10-middle
788,10,가격 구매,2024-11-01,2,middle,10-middle
789,10,신라,2024-11-01,1,short,10-short
790,10,감사 라면,2024-11-01,2,middle,10-middle
791,10,맛,2024-11-01,1,short,10-short
793,10,땡초 파,2024-11-01,2,middle,10-middle
794,10,최애,2024-11-01,1,short,10-short
795,10,구매 제품,2024-11-01,2,middle,10-middle
796,10,라면 신라면 유일 라면,2024-11-01,4,middle,10-middle
797,10,라면 신라면 집,2024-11-01,3,middle,10-middle
798,10,필수 구입 라면,2024-10-31,3,middle,10-middle
799,10,구매 상품,2024-10-31,2,middle,10-middle
801,10,라면 때 신라면 국 룰,2024-10-31,5,long,10-long
802,10,불안 신라면,2024-10-31,2,middle,10-middle
803,10,농심 라면,2024-10-31,2,middle,10-middle
804,10,상품,2024-10-31,1,short,10-short
805,10,굿,2024-10-31,1,short,10-short
806,10,유용 것,2024-10-31,2,middle,10-middle
809,10,신라면,2024-10-30,1,short,10-short
810,10,생 때 라면,2024-10-30,3,middle,10-middle
811,10,신라면 말 필요 라면,2024-10-30,4,middle,10-middle
812,10,라면 신라면 비축,2024-10-30,3,middle,10-middle
813,10,가격 굿 굿,2024-10-30,3,middle,10-middle
814,10,도착 포장 상태 감사,2024-10-29,4,middle,10-middle
815,10,신라면 것 신라면 앞 듯,2024-10-29,5,long,10-long
816,10,신라면,2024-10-29,1,short,10-short
817,10,구매 상품,2024-10-29,2,middle,10-middle
818,10,아이 구입,2024-10-29,2,middle,10-middle
820,10,신라면 구매,2024-10-29,2,middle,10-middle
821,10,다다익섯 구매,2024-10-29,2,middle,10-middle
824,10,신라면 구비,2024-10-29,2,middle,10-middle
825,10,구매 제품 중,2024-10-29,3,middle,10-middle
827,10,아들 라면,2024-10-28,2,middle,10-middle
829,10,아이,2024-10-28,1,short,10-short
830,10,신라면 기본,2024-10-28,2,middle,10-middle
831,10,애용 중 구매 의사 라면,2024-10-27,5,long,10-long
832,10,라면 신라면 듯 굿,2024-10-27,4,middle,10-middle
833,10,날,2024-10-27,1,short,10-short
834,10,구비 신라면,2024-10-27,2,middle,10-middle
835,10,신라면 맛,2024-10-27,2,middle,10-middle
836,10,만족,2024-10-27,1,short,10-short
837,10,거,2024-10-26,1,short,10-short
838,10,거,2024-10-26,1,short,10-short
839,10,구입 감사,2024-10-26,2,middle,10-middle
840,10,라면 때 신라면,2024-10-26,3,middle,10-middle
841,10,안전,2024-10-26,1,short,10-short
842,10,비상식량 쟁겨 편 신라면,2024-10-26,4,middle,10-middle
843,10,세일 제품,2024-10-26,2,middle,10-middle
844,10,라면 기본 신라면,2024-10-26,3,middle,10-middle
847,10,라면 신라면,2024-10-25,2,middle,10-middle
848,10,가격,2024-10-25,1,short,10-short
849,10,주문 라면,2024-10-25,2,middle,10-middle
850,10,신라면,2024-10-25,1,short,10-short
851,10,구매 의사,2024-10-25,2,middle,10-middle
852,10,기사 감사 신라면,2024-10-25,3,middle,10-middle
854,10,신라면 행사,2024-10-24,2,middle,10-middle
855,10,명 불허 전 라면 신라면,2024-10-24,5,long,10-long
856,10,신라면,2024-10-24,1,short,10-short
857,10,라면 신라면,2024-10-24,2,middle,10-middle
858,10,신라면 말 모해,2024-10-24,3,middle,10-middle
859,10,프로 할인 가격 구입,2024-10-24,4,middle,10-middle
861,10,감사,2024-10-24,1,short,10-short
862,10,라면 신라면,2024-10-24,2,middle,10-middle
863,10,농심 신라면 신라면 면,2024-10-24,4,middle,10-middle
865,10,상품 구매,2024-10-23,2,middle,10-middle
866,10,구입,2024-10-23,1,short,10-short
867,10,라면 신라면,2024-10-23,2,middle,10-middle
869,10,신라면,2024-10-23,1,short,10-short
871,10,사고 동네 마트 원 할인,2024-10-23,5,long,10-long
872,10,라면 신라면,2024-10-22,2,middle,10-middle
873,10,라면 신라면 사나이 국민,2024-10-22,4,middle,10-middle
875,10,만족 추천 주문,2024-10-22,3,middle,10-middle
876,10,라면 신라면 구매,2024-10-22,3,middle,10-middle
877,10,포장,2024-10-22,1,short,10-short
878,10,세일 구매,2024-10-22,2,middle,10-middle
880,10,맛 때,2024-10-22,2,middle,10-middle
881,10,구매 제품,2024-10-21,2,middle,10-middle
882,10,신라면,2024-10-21,1,short,10-short
883,10,것 라면,2024-10-21,2,middle,10-middle
885,10,라면 유통기한,2024-10-21,2,middle,10-middle
886,10,가격 품질,2024-10-21,2,middle,10-middle
887,10,라면 준비,2024-10-20,2,middle,10-middle
888,10,신라면 글 굿,2024-10-20,3,middle,10-middle
889,10,봉지 신라면 진리,2024-10-20,3,middle,10-middle
890,10,것 듯,2024-10-20,2,middle,10-middle
891,10,애용,2024-10-20,1,short,10-short
892,10,짜파게티,2024-10-20,1,short,10-short
893,10,라면,2024-10-20,1,short,10-short
894,10,할인,2024-10-20,1,short,10-short
895,10,신라면 말,2024-10-20,2,middle,10-middle
896,10,최고 선택,2024-10-19,2,middle,10-middle
897,10,라면,2024-10-19,1,short,10-short
899,10,신라면 쟁여템,2024-10-19,2,middle,10-middle
900,10,농심 신라면,2024-10-19,2,middle,10-middle
904,10,것 때 계란 때 최고,2024-10-19,5,long,10-long
905,10,라면 신라,2024-10-19,2,middle,10-middle
906,10,상품,2024-10-19,1,short,10-short
907,10,구매,2024-10-19,1,short,10-short
908,10,아이 신라면,2024-10-18,2,middle,10-middle
910,10,라면 신라면,2024-10-18,2,middle,10-middle
912,10,신라면 남편 때문 구매,2024-10-18,4,middle,10-middle
913,10,신라면 건더기,2024-10-18,2,middle,10-middle
915,10,다음 구매,2024-10-18,2,middle,10-middle
917,10,주문,2024-10-18,1,short,10-short
918,10,라면 신라면,2024-10-17,2,middle,10-middle
919,10,구매 제품,2024-10-17,2,middle,10-middle
922,10,신라면 라면 라면,2024-10-17,3,middle,10-middle
923,10,라면 때 최고,2024-10-17,3,middle,10-middle
924,10,농싱 신라면 맛잇어요,2024-10-17,3,middle,10-middle
925,10,신라면 구매,2024-10-17,2,middle,10-middle
926,10,적 가격,2024-10-17,2,middle,10-middle
927,10,라면 클래식 신라면,2024-10-17,3,middle,10-middle
928,10,곳 가격 판매 포장 깰꼼,2024-10-16,5,long,10-long
929,10,구매 제품,2024-10-16,2,middle,10-middle
931,10,구입,2024-10-16,1,short,10-short
932,10,구입,2024-10-16,1,short,10-short
933,10,가격,2024-10-16,1,short,10-short
934,10,기본 라면,2024-10-16,2,middle,10-middle
935,10,라면 신라면,2024-10-16,2,middle,10-middle
936,10,세일,2024-10-16,1,short,10-short
937,10,쿠폰,2024-10-16,1,short,10-short
938,10,주말 아침 신라면,2024-10-16,3,middle,10-middle
940,10,주문 제품,2024-10-16,2,middle,10-middle
943,10,라면 신라면,2024-10-15,2,middle,10-middle
944,10,라면 기본 터 구매,2024-10-15,4,middle,10-middle
945,10,마트 모바일 쿠폰,2024-10-15,3,middle,10-middle
946,10,구매 제품 집,2024-10-15,3,middle,10-middle
947,10,감사 주문,2024-10-15,2,middle,10-middle
948,10,신라면,2024-10-15,1,short,10-short
949,10,열자 열자,2024-10-15,2,middle,10-middle
950,10,거,2024-10-15,1,short,10-short
951,10,비상 식량 안전,2024-10-15,3,middle,10-middle
952,10,신라면 계란 대파 말,2024-10-15,4,middle,10-middle
953,10,농심 신라면 맛,2024-10-15,3,middle,10-middle
954,10,가족 추천,2024-10-14,2,middle,10-middle
955,10,가성비,2024-10-14,1,short,10-short
956,10,신라면 쟁겨놔요,2024-10-14,2,middle,10-middle
957,10,구매 추천,2024-10-14,2,middle,10-middle
958,10,라면 신라면,2024-10-14,2,middle,10-middle
959,10,맛 라면 짱,2024-10-14,3,middle,10-middle
960,10,상품 구입,2024-10-14,2,middle,10-middle
962,10,만족 주문,2024-10-14,2,middle,10-middle
963,10,라면 정석,2024-10-13,2,middle,10-middle
964,10,신라면,2024-10-13,1,short,10-short
965,10,라면 신라면,2024-10-13,2,middle,10-middle
966,10,쟁겨두고 라면,2024-10-13,2,middle,10-middle
967,10,라면 신라면 최고,2024-10-13,3,middle,10-middle
968,10,농심 신라면,2024-10-13,2,middle,10-middle
969,10,만족 구매,2024-10-12,2,middle,10-middle
970,10,상품,2024-10-12,1,short,10-short
971,10,애용 제품,2024-10-12,2,middle,10-middle
972,10,신라면 굿굿굿,2024-10-12,2,middle,10-middle
973,10,신라면 맛 것 포장 상태,2024-10-12,5,long,10-long
974,10,제품 도착,2024-10-12,2,middle,10-middle
975,10,신라면 집 일부분,2024-10-12,3,middle,10-middle
977,10,라면 중 신라면,2024-10-12,3,middle,10-middle
980,10,구매 만족,2024-10-12,2,middle,10-middle
981,10,라면 신라면 최고,2024-10-12,3,middle,10-middle
982,10,신라면 파랑 계란,2024-10-12,3,middle,10-middle
983,10,국민 라면,2024-10-12,2,middle,10-middle
984,10,국민 라면 주문,2024-10-11,3,middle,10-middle
985,10,신라면,2024-10-11,1,short,10-short
986,10,신라면 집 앞 마트,2024-10-11,4,middle,10-middle
987,10,행사 구입,2024-10-11,2,middle,10-middle
988,10,집 귀신,2024-10-10,2,middle,10-middle
989,10,신라면 실패,2024-10-10,2,middle,10-middle
990,10,자주구매햐요,2024-10-10,1,short,10-short
991,10,일반 소매점,2024-10-10,2,middle,10-middle
993,10,국민 생필품 상 라면,2024-10-09,4,middle,10-middle
994,10,신라면 할인,2024-10-09,2,middle,10-middle
995,10,라면 신라면,2024-10-09,2,middle,10-middle
996,10,신라면 주문,2024-10-09,2,middle,10-middle
997,10,아이,2024-10-09,1,short,10-short
998,10,아이,2024-10-09,1,short,10-short
999,10,최애 라면이쥬 신라면,2024-10-09,3,middle,10-middle
1000,10,라면,2024-10-19,1,short,10-short
1002,10,라면 신라면,2024-10-18,2,middle,10-middle
1004,10,신라면 남편 때문 구매,2024-10-18,4,middle,10-middle
1005,10,신라면 건더기,2024-10-18,2,middle,10-middle
1006,10,라면 신라면,2024-10-17,2,middle,10-middle
1007,10,신라면 라면 라면,2024-10-17,3,middle,10-middle
1008,10,구매 제품,2024-10-16,2,middle,10-middle
1009,10,쿠폰,2024-10-16,1,short,10-short
1010,10,구매 제품 집,2024-10-15,3,middle,10-middle
1011,10,비상 식량 안전,2024-10-15,3,middle,10-middle
1012,10,신라면 계란 대파 말,2024-10-15,4,middle,10-middle
1013,10,농심 신라면 맛,2024-10-15,3,middle,10-middle
1014,10,가족 추천,2024-10-14,2,middle,10-middle
1015,10,가성비,2024-10-14,1,short,10-short
1016,10,신라면 쟁겨놔요,2024-10-14,2,middle,10-middle
1017,10,라면 신라면,2024-10-14,2,middle,10-middle
1018,10,맛 라면 짱,2024-10-14,3,middle,10-middle
1019,10,라면 정석,2024-10-13,2,middle,10-middle
1020,10,감사,2025-01-23,1,short,10-short
1021,10,만족,2025-01-23,1,short,10-short
1022,10,상품,2025-01-23,1,short,10-short
1023,10,말 필요 신라면,2025-01-22,3,middle,10-middle
1024,10,신라면 파랑 계란,2024-10-12,3,middle,10-middle
1025,10,국민 라면,2024-10-12,2,middle,10-middle
1026,10,행사 구입,2024-10-11,2,middle,10-middle
1027,10,국민 생필품 상 라면,2024-10-09,4,middle,10-middle
1028,10,라면 신라면,2024-10-09,2,middle,10-middle
1029,10,포장 신라면,2024-10-09,2,middle,10-middle
1030,10,구입,2024-10-09,1,short,10-short
1031,10,마음 신라면 고트 고트,2024-10-08,4,middle,10-middle
1032,10,신라면,2024-10-08,1,short,10-short
1033,10,예전 맛,2024-10-07,2,middle,10-middle
1034,10,라면 신라면,2024-10-06,2,middle,10-middle
1035,10,주문,2024-10-06,1,short,10-short
1038,10,냉장고 신라면 차 안심,2024-10-05,4,middle,10-middle
1039,10,품질 가격 만족,2024-10-05,3,middle,10-middle
1040,10,이마트 가성비,2024-10-04,2,middle,10-middle
1041,10,감사,2024-10-04,1,short,10-short
1042,10,라면 신라면,2024-10-04,2,middle,10-middle
1043,10,감사 만족,2024-10-03,2,middle,10-middle
1044,10,만족,2024-10-03,1,short,10-short
1045,10,시간 도착,2024-10-03,2,middle,10-middle
1046,10,주문 만족,2024-10-03,2,middle,10-middle
1047,10,라면 신라면 신라면,2024-10-03,3,middle,10-middle
1049,10,가성비 상품,2024-10-01,2,middle,10-middle
1050,10,라면 때 제품 것 신라면,2024-08-27,5,long,10-long
1053,10,감사,2024-06-19,1,short,10-short
1055,10,유통 기한 거,2024-05-23,3,middle,10-middle
1056,10,라면 신라면 최고,2024-10-03,3,middle,10-middle
1057,10,아이 신라면,2024-10-03,2,middle,10-middle
1058,10,구매,2024-10-02,1,short,10-short
1059,10,상태 맛 맛,2024-10-01,3,middle,10-middle
1060,10,상품 구매,2024-10-23,2,middle,10-middle
1061,10,신라면,2024-10-23,1,short,10-short
1062,10,만족 추천 주문,2024-10-22,3,middle,10-middle
1063,10,라면 신라면 구매,2024-10-22,3,middle,10-middle
1064,10,맛 때,2024-10-22,2,middle,10-middle
1065,10,것 라면,2024-10-21,2,middle,10-middle
1066,10,짜파게티,2024-10-20,1,short,10-short
1067,10,신라면 말,2024-10-20,2,middle,10-middle
1068,10,농심 신라면,2024-10-19,2,middle,10-middle
1070,10,시,2024-10-01,1,short,10-short
1071,10,감사,2024-10-01,1,short,10-short
1072,10,가격 구매,2024-10-01,2,middle,10-middle
1075,10,파손 제품 문 앞,2024-09-05,4,middle,10-middle
1080,10,집 필요 식재료,2025-01-21,3,middle,10-middle
1081,8,거 것 신라면 듯,2025-01-21,4,middle,8-middle
1082,10,라면 고봉 신라면,2025-01-21,3,middle,10-middle
1084,10,신라면,2025-01-21,1,short,10-short
1085,10,구매,2025-01-21,1,short,10-short
1086,10,세일 때 구매,2025-01-21,3,middle,10-middle
1087,10,파손,2025-01-21,1,short,10-short
1088,10,라면,2024-10-20,1,short,10-short
1089,10,할인,2024-10-20,1,short,10-short
1093,10,주문,2024-10-01,1,short,10-short
1094,10,신라면,2024-10-01,1,short,10-short
1095,10,때 신라면 아버지,2024-10-01,3,middle,10-middle
1096,10,라면 신라면,2024-10-01,2,middle,10-middle
1097,10,집 라면,2024-10-01,2,middle,10-middle
1100,10,비상식량,2025-01-22,1,short,10-short
1101,10,말 필요 라면,2025-01-22,3,middle,10-middle
1102,10,맛,2025-01-22,1,short,10-short
1103,10,구매 의사,2025-01-22,2,middle,10-middle
